doi,bioActivity,collectionSpecie,collectionSite,collectionType,molType,molecularMass,monoisotropicMass,cLogP,tpsa,numberOfLipinskiViolations,numberOfH_bondAcceptors,numberOfH_bondDonors,numberOfRotableBonds,molecularVolume,smile,name
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"438,5989075","438,2770081","4,112999916","77,75499725",0.0,4.0,3.0,0.0,"427,8299866",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@]5(C)[C@]([H])4C[C@]([H])(C)[C@H](O)[C@H]5O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,Salacin
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"438,5989075","438,2770081","4,112999916","77,75499725",0.0,4.0,3.0,0.0,"427,8299866",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@]5(C)[C@]([H])4C[C@]([H])(C)[C@H](O)[C@H]5O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,Salacin
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/Terpene,"438,5989075","438,2770081","4,112999916","77,75499725",0.0,4.0,3.0,0.0,"427,8299866",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@]5(C)[C@]([H])4C[C@]([H])(C)[C@H](O)[C@H]5O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,Salacin
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/Triterpenoid,"420,5835876","420,266449","4,842999935","54,36999893",0.0,3.0,1.0,0.0,"413,9249878",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@](C5)(C)[C@]([H])4C[C@](C)([H])C5=O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,"Maytenin, Tingenone"
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"420,5835876","420,266449","4,842999935","54,36999893",0.0,3.0,1.0,0.0,"413,9249878",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@](C5)(C)[C@]([H])4C[C@](C)([H])C5=O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,"Maytenin, Tingenone"
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/Terpene,"420,5835876","420,266449","4,842999935","54,36999893",0.0,3.0,1.0,0.0,"413,9249878",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@](C5)(C)[C@]([H])4C[C@](C)([H])C5=O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,"Maytenin, Tingenone"
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"420,5835876","420,266449","4,842999935","54,36999893",0.0,3.0,1.0,0.0,"413,9249878",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@](C5)(C)[C@]([H])4C[C@](C)([H])C5=O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,"Maytenin, Tingenone"
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/Triterpenoid,"436,5830078","436,2613525","3,898000002","74,59799957",0.0,4.0,2.0,0.0,"421,6180115",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@](C5)(C)[C@]([H])4C[C@](C)(O)C5=O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,20α-Hydroxymaytenin; 20-hydroxy-20-epi-tingenone
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"436,5830078","436,2613525","3,898000002","74,59799957",0.0,4.0,2.0,0.0,"421,6180115",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@](C5)(C)[C@]([H])4C[C@](C)(O)C5=O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,20α-Hydroxymaytenin; 20-hydroxy-20-epi-tingenone
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"436,5830078","436,2613525","3,898000002","74,59799957",0.0,4.0,2.0,0.0,"421,6180115",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@](C5)(C)[C@]([H])4C[C@](C)(O)C5=O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,20α-Hydroxymaytenin; 20-hydroxy-20-epi-tingenone
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/Terpene,"436,5830078","436,2613525","3,898000002","74,59799957",0.0,4.0,2.0,0.0,"421,6180115",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@](C5)(C)[C@]([H])4C[C@](C)(O)C5=O)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,20α-Hydroxymaytenin; 20-hydroxy-20-epi-tingenone
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/Triterpenoid,"476,6037903","476,2562866","4,691999912","80,67500305",0.0,5.0,1.0,2.0,"452,2409973",O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](CC([C@@](C)([C@@](OC)=O)C5)=O)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2,Netzahualcoyene
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"476,6037903","476,2562866","4,691999912","80,67500305",0.0,5.0,1.0,2.0,"452,2409973",O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](CC([C@@](C)([C@@](OC)=O)C5)=O)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2,Netzahualcoyene
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"476,6037903","476,2562866","4,691999912","80,67500305",0.0,5.0,1.0,2.0,"452,2409973",O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](CC([C@@](C)([C@@](OC)=O)C5)=O)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2,Netzahualcoyene
10.1002/cbdv.200590016,Antioxidant,Salacia campestris (Celastraceae),Sao Carlos/SP,Plant Isolated,http://nubbe.db/Terpene,"476,6037903","476,2562866","4,691999912","80,67500305",0.0,5.0,1.0,2.0,"452,2409973",O=C2C(O)=C(C)C1=CC=C(C3=C(C)C[C@](CC([C@@](C)([C@@](OC)=O)C5)=O)(C)[C@]5([H])[C@@](C)3CC4)[C@]4(C)C1=C2,Netzahualcoyene
10.1080/14786410412331271979,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"326,3432007","326,1154175","4,09800005","61,06999969",0.0,5.0,1.0,5.0,"288,9100037",OCCCC1=CC(OC)=C(OC(C3=CC4=C(OCO4)C=C3)=C2)C2=C1,Egonol
10.1080/14786410412331271979,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"326,3432007","326,1154175","4,09800005","61,06999969",0.0,5.0,1.0,5.0,"288,9100037",OCCCC1=CC(OC)=C(OC(C3=CC4=C(OCO4)C=C3)=C2)C2=C1,Egonol
10.1080/14786410412331271979,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"326,3432007","326,1154175","4,09800005","61,06999969",0.0,5.0,1.0,5.0,"288,9100037",OCCCC1=CC(OC)=C(OC(C3=CC4=C(OCO4)C=C3)=C2)C2=C1,Egonol
10.1080/14786410412331271979,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"342,3857117","342,1467285","3,854000092","61,06999969",0.0,5.0,1.0,7.0,"316,071991",OCCCC1=CC(OC)=C(OC(C3=CC(OC)=C(OC)C=C3)=C2)C2=C1,Homoegonol
10.1080/14786410412331271979,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"342,3857117","342,1467285","3,854000092","61,06999969",0.0,5.0,1.0,7.0,"316,071991",OCCCC1=CC(OC)=C(OC(C3=CC(OC)=C(OC)C=C3)=C2)C2=C1,Homoegonol
10.1080/14786410412331271979,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"342,3857117","342,1467285","3,854000092","61,06999969",0.0,5.0,1.0,7.0,"316,071991",OCCCC1=CC(OC)=C(OC(C3=CC(OC)=C(OC)C=C3)=C2)C2=C1,Homoegonol
10.1080/14786410412331271979,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Lignoid,"418,4370117","418,1627808","2,618999958","95,86000061",0.0,8.0,2.0,6.0,"370,8710022",COC1=C(O)C(OC)=C[C@@]([C@H]2OCC3C2CO[C@@H]3[C@]4=CC(OC)=C(O)C(OC)=C4)=C1,(±)-Syringaresinol
10.1080/14786410412331271979,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"418,4370117","418,1627808","2,618999958","95,86000061",0.0,8.0,2.0,6.0,"370,8710022",COC1=C(O)C(OC)=C[C@@]([C@H]2OCC3C2CO[C@@H]3[C@]4=CC(OC)=C(O)C(OC)=C4)=C1,(±)-Syringaresinol
10.1080/14786410412331271979,Cytotoxic,Styrax camporum (Styracaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"418,4370117","418,1627808","2,618999958","95,86000061",0.0,8.0,2.0,6.0,"370,8710022",COC1=C(O)C(OC)=C[C@@]([C@H]2OCC3C2CO[C@@H]3[C@]4=CC(OC)=C(O)C(OC)=C4)=C1,(±)-Syringaresinol
10.1590/S0103-50532005000400005,Antioxidant,Nectandra grandiflora (Lauraceae),Peruibe/SP,Plant Isolated,http://nubbe.db/Lignoid,"356,4122925","356,162384","1,70599997","61,84400177",0.0,5.0,0.0,6.0,"332,4620056",COC1=C[C@@](CC=C)([C@]2=O)[C@@](C)([H])[C@@]([H])([C@]3=CC(OC)=C(OC)C=C3)[C@@H]2[C@@]1=O,"2-oxo-piperol B; (7S*, 8R*, 1R*, 3R*)-3,4,5-trimethoxy-3,7-cyclo-8,1-neolig-8-ene-2,4(3H)-dione"
10.1590/S0103-50532005000400005,Antioxidant,Nectandra grandiflora (Lauraceae),Peruibe/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"356,4122925","356,162384","1,70599997","61,84400177",0.0,5.0,0.0,6.0,"332,4620056",COC1=C[C@@](CC=C)([C@]2=O)[C@@](C)([H])[C@@]([H])([C@]3=CC(OC)=C(OC)C=C3)[C@@H]2[C@@]1=O,"2-oxo-piperol B; (7S*, 8R*, 1R*, 3R*)-3,4,5-trimethoxy-3,7-cyclo-8,1-neolig-8-ene-2,4(3H)-dione"
10.1590/S0103-50532005000400005,Antioxidant,Nectandra grandiflora (Lauraceae),Peruibe/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"356,4122925","356,162384","1,70599997","61,84400177",0.0,5.0,0.0,6.0,"332,4620056",COC1=C[C@@](CC=C)([C@]2=O)[C@@](C)([H])[C@@]([H])([C@]3=CC(OC)=C(OC)C=C3)[C@@H]2[C@@]1=O,"2-oxo-piperol B; (7S*, 8R*, 1R*, 3R*)-3,4,5-trimethoxy-3,7-cyclo-8,1-neolig-8-ene-2,4(3H)-dione"
10.1590/S0103-50532005000400005,Antioxidant,Nectandra grandiflora (Lauraceae),Peruibe/SP,Plant Isolated,http://nubbe.db/Lignoid,"358,4281006","358,178009","1,89199996","65,00099945",0.0,5.0,1.0,6.0,"338,322998",COC1=C[C@@](CC=C)([C@]([H])2O)[C@@](C)([H])[C@@]([H])([C@]3=CC(OC)=C(OC)C=C3)[C@@H]2[C@@]1=O,Piperol B
10.1590/S0103-50532005000400005,Antioxidant,Nectandra grandiflora (Lauraceae),Peruibe/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"358,4281006","358,178009","1,89199996","65,00099945",0.0,5.0,1.0,6.0,"338,322998",COC1=C[C@@](CC=C)([C@]([H])2O)[C@@](C)([H])[C@@]([H])([C@]3=CC(OC)=C(OC)C=C3)[C@@H]2[C@@]1=O,Piperol B
10.1590/S0103-50532005000400005,Antioxidant,Nectandra grandiflora (Lauraceae),Peruibe/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"358,4281006","358,178009","1,89199996","65,00099945",0.0,5.0,1.0,6.0,"338,322998",COC1=C[C@@](CC=C)([C@]([H])2O)[C@@](C)([H])[C@@]([H])([C@]3=CC(OC)=C(OC)C=C3)[C@@H]2[C@@]1=O,Piperol B
10.1590/S0103-50532005000400005,Antioxidant,Nectandra grandiflora (Lauraceae),Peruibe/SP,Plant Isolated,http://nubbe.db/Lignoid,"340,369812","340,131073","2,726000071","54,00699997",0.0,5.0,0.0,4.0,"305,8900146",C=CC[C@]12C(O[C@@H]([C@@]4=CC=C3OCOC3=C4)[C@H]1C)=CC(C(OC)=C2)=O,Burchellin
10.1590/S0103-50532005000400005,Antioxidant,Nectandra grandiflora (Lauraceae),Peruibe/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"340,369812","340,131073","2,726000071","54,00699997",0.0,5.0,0.0,4.0,"305,8900146",C=CC[C@]12C(O[C@@H]([C@@]4=CC=C3OCOC3=C4)[C@H]1C)=CC(C(OC)=C2)=O,Burchellin
10.1590/S0103-50532005000400005,Antioxidant,Nectandra grandiflora (Lauraceae),Peruibe/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"340,369812","340,131073","2,726000071","54,00699997",0.0,5.0,0.0,4.0,"305,8900146",C=CC[C@]12C(O[C@@H]([C@@]4=CC=C3OCOC3=C4)[C@H]1C)=CC(C(OC)=C2)=O,Burchellin
10.1590/S0100-40422005000600011,Antifungal,Xylaria sp. (Xylariaceae),Mogi Guacu/SP,Microorganism isolated,http://nubbe.db/ChemicalCompound,"214,258194","214,1205139","2,693000078","74,59799957",0.0,4.0,2.0,7.0,"211,2109985",CC(C(O)=O)/C(C(O)=O)=C/CCCCC,2-Hexyl-3-methyl-butanodioic acid
10.1590/S0100-40422005000600011,Antifungal,Xylaria sp. (Xylariaceae),Mogi Guacu/SP,Microorganism isolated,http://nubbe.db/ChemicalSubstance,"214,258194","214,1205139","2,693000078","74,59799957",0.0,4.0,2.0,7.0,"211,2109985",CC(C(O)=O)/C(C(O)=O)=C/CCCCC,2-Hexyl-3-methyl-butanodioic acid
10.1590/S0100-40422005000600011,Antifungal,Xylaria sp. (Xylariaceae),Mogi Guacu/SP,Microorganism isolated,http://nubbe.db/Polyketide,"507,6178894","507,262085","2,890000105","112,9300003",1.0,7.0,3.0,4.0,"479,105011",[H]N(C2=O)[C@](CC3=CC=CC=C3)([H])[C@](C2([C@@H](/C=C/[C@@](O)4C)OC(C)=O)[C@@]([H])(/C=C/C[C@]([H])(C)C4=O)[C@@H]1O)([H])[C@H](C)C1=C,Cytochalasin D
10.1590/S0100-40422005000600011,Antifungal,Xylaria sp. (Xylariaceae),Mogi Guacu/SP,Microorganism isolated,http://nubbe.db/ChemicalCompound,"507,6178894","507,262085","2,890000105","112,9300003",1.0,7.0,3.0,4.0,"479,105011",[H]N(C2=O)[C@](CC3=CC=CC=C3)([H])[C@](C2([C@@H](/C=C/[C@@](O)4C)OC(C)=O)[C@@]([H])(/C=C/C[C@]([H])(C)C4=O)[C@@H]1O)([H])[C@H](C)C1=C,Cytochalasin D
10.1590/S0100-40422005000600011,Antifungal,Xylaria sp. (Xylariaceae),Mogi Guacu/SP,Microorganism isolated,http://nubbe.db/ChemicalSubstance,"507,6178894","507,262085","2,890000105","112,9300003",1.0,7.0,3.0,4.0,"479,105011",[H]N(C2=O)[C@](CC3=CC=CC=C3)([H])[C@](C2([C@@H](/C=C/[C@@](O)4C)OC(C)=O)[C@@]([H])(/C=C/C[C@]([H])(C)C4=O)[C@@H]1O)([H])[C@H](C)C1=C,Cytochalasin D
10.1590/S0100-40422005000600011,,,,,,,,,,,,,,,,
10.1590/S0100-40422005000600011,Antifungal,Xylaria sp. (Xylariaceae),Mogi Guacu/SP,Microorganism isolated,http://nubbe.db/AromaticPolyketide,"352,7659912","352,0713806","1,575000048","71,07800293",0.0,6.0,0.0,3.0,"293,5950012",ClC(C(O2)=C3C([C@](C(OC)=C1)2[C@H](C)CC1=O)=O)=C(C=C3OC)OC,Griseofulvin
10.1590/S0100-40422005000600011,Antifungal,Xylaria sp. (Xylariaceae),Mogi Guacu/SP,Microorganism isolated,http://nubbe.db/ChemicalCompound,"352,7659912","352,0713806","1,575000048","71,07800293",0.0,6.0,0.0,3.0,"293,5950012",ClC(C(O2)=C3C([C@](C(OC)=C1)2[C@H](C)CC1=O)=O)=C(C=C3OC)OC,Griseofulvin
10.1590/S0100-40422005000600011,Antifungal,Xylaria sp. (Xylariaceae),Mogi Guacu/SP,Microorganism isolated,http://nubbe.db/ChemicalSubstance,"352,7659912","352,0713806","1,575000048","71,07800293",0.0,6.0,0.0,3.0,"293,5950012",ClC(C(O2)=C3C([C@](C(OC)=C1)2[C@H](C)CC1=O)=O)=C(C=C3OC)OC,Griseofulvin
10.1590/S0100-40422005000600011,Antifungal,Xylaria sp. (Xylariaceae),Mogi Guacu/SP,Microorganism isolated,http://nubbe.db/Polyketide,"352,7659912","352,0713806","1,575000048","71,07800293",0.0,6.0,0.0,3.0,"293,5950012",ClC(C(O2)=C3C([C@](C(OC)=C1)2[C@H](C)CC1=O)=O)=C(C=C3OC)OC,Griseofulvin
10.1016/j.phytochem.2005.06.019,,,,,,,,,,,,,,,,
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Phenylpropanoid,"636,5532227","636,1901855","-4,059999943","294,9830017",3.0,18.0,11.0,10.0,"526,0159912",OC[C@H]1O[C@@H](OC2=CC(/C=C/C(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O[C@@H]4[C@H]([C@@H]([C@@H](OC4)O)O)O)O)O)CO)=O)=CC=C2O)[C@@H]([C@H]([C@@H]1O)O)O,"α-L-xylopyranosyl-(4""→20)-(3-O-β-D-glucopyranosyl)-1'-O-E-caffeoyl-β-D-glucopyranoside"
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"636,5532227","636,1901855","-4,059999943","294,9830017",3.0,18.0,11.0,10.0,"526,0159912",OC[C@H]1O[C@@H](OC2=CC(/C=C/C(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O[C@@H]4[C@H]([C@@H]([C@@H](OC4)O)O)O)O)O)CO)=O)=CC=C2O)[C@@H]([C@H]([C@@H]1O)O)O,"α-L-xylopyranosyl-(4""→20)-(3-O-β-D-glucopyranosyl)-1'-O-E-caffeoyl-β-D-glucopyranoside"
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"636,5532227","636,1901855","-4,059999943","294,9830017",3.0,18.0,11.0,10.0,"526,0159912",OC[C@H]1O[C@@H](OC2=CC(/C=C/C(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O[C@@H]4[C@H]([C@@H]([C@@H](OC4)O)O)O)O)O)CO)=O)=CC=C2O)[C@@H]([C@H]([C@@H]1O)O)O,"α-L-xylopyranosyl-(4""→20)-(3-O-β-D-glucopyranosyl)-1'-O-E-caffeoyl-β-D-glucopyranoside"
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Phenylpropanoid,"504,4401855","504,12677","1,110999942","203,4400024",3.0,12.0,7.0,9.0,"421,4299927",OC1=CC(/C=C/C(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)COC(/C=C/C2=CC=C(C(O)=C2)O)=O)=O)=CC=C1O,"1,6-di-O-caffeoyl-β-D-glucopyranoside"
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"504,4401855","504,12677","1,110999942","203,4400024",3.0,12.0,7.0,9.0,"421,4299927",OC1=CC(/C=C/C(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)COC(/C=C/C2=CC=C(C(O)=C2)O)=O)=O)=CC=C1O,"1,6-di-O-caffeoyl-β-D-glucopyranoside"
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"504,4401855","504,12677","1,110999942","203,4400024",3.0,12.0,7.0,9.0,"421,4299927",OC1=CC(/C=C/C(O[C@@H]3O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)COC(/C=C/C2=CC=C(C(O)=C2)O)=O)=O)=CC=C1O,"1,6-di-O-caffeoyl-β-D-glucopyranoside"
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Phenylpropanoid,"342,2980042","342,0950928","-0,7659999728","156,9069977",1.0,9.0,6.0,5.0,"286,618988",OC1=CC(/C=C/C(O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)=O)=CC=C1O,1-O-(E)-caffeoyl-β-D-glucopyranoside
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"342,2980042","342,0950928","-0,7659999728","156,9069977",1.0,9.0,6.0,5.0,"286,618988",OC1=CC(/C=C/C(O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)=O)=CC=C1O,1-O-(E)-caffeoyl-β-D-glucopyranoside
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"342,2980042","342,0950928","-0,7659999728","156,9069977",1.0,9.0,6.0,5.0,"286,618988",OC1=CC(/C=C/C(O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)=O)=CC=C1O,1-O-(E)-caffeoyl-β-D-glucopyranoside
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/Phenylpropanoid,"356,324585","356,1107178","-0,4580000043","145,9129944",0.0,9.0,5.0,6.0,"304,1459961",OC2=CC=C(C=C2OC)/C=C/C(O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=O,1-O-(E)-feruloyl-β-D-glucopyranoside
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalCompound,"356,324585","356,1107178","-0,4580000043","145,9129944",0.0,9.0,5.0,6.0,"304,1459961",OC2=CC=C(C=C2OC)/C=C/C(O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=O,1-O-(E)-feruloyl-β-D-glucopyranoside
10.1016/j.phytochem.2005.06.019,Antioxidant,Coussarea hydrangeifolia (Rubiaceae),Mogi Guacu/SP,Plant Isolated,http://nubbe.db/ChemicalSubstance,"356,324585","356,1107178","-0,4580000043","145,9129944",0.0,9.0,5.0,6.0,"304,1459961",OC2=CC=C(C=C2OC)/C=C/C(O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=O,1-O-(E)-feruloyl-β-D-glucopyranoside
10.1590/S0103-50532005000800029,Antifungal,Phomopsis cassiae (Valsaceae),Maues/AM,Microorganism isolated,http://nubbe.db/AromaticDerivative,"210,2265015","210,0892029","2,802999973","66,76100159",0.0,4.0,2.0,3.0,"194,5319977",CC1=C(O)C=C(O)C(C(OCC)=O)=C1C,"Ethyl 2,4-dihydroxy-5,6-dimethylbenzoate"
10.1590/S0103-50532005000800029,Antifungal,Phomopsis cassiae (Valsaceae),Maues/AM,Microorganism isolated,http://nubbe.db/ChemicalCompound,"210,2265015","210,0892029","2,802999973","66,76100159",0.0,4.0,2.0,3.0,"194,5319977",CC1=C(O)C=C(O)C(C(OCC)=O)=C1C,"Ethyl 2,4-dihydroxy-5,6-dimethylbenzoate"
10.1590/S0103-50532005000800029,Antifungal,Phomopsis cassiae (Valsaceae),Maues/AM,Microorganism isolated,http://nubbe.db/ChemicalSubstance,"210,2265015","210,0892029","2,802999973","66,76100159",0.0,4.0,2.0,3.0,"194,5319977",CC1=C(O)C=C(O)C(C(OCC)=O)=C1C,"Ethyl 2,4-dihydroxy-5,6-dimethylbenzoate"
10.1590/S0103-50532005000800029,Antifungal,Phomopsis cassiae (Valsaceae),Maues/AM,Microorganism isolated,http://nubbe.db/Coumarin,"248,2313995","248,0684662","2,589999914","83,83200073",0.0,5.0,2.0,1.0,"213,8699951",OC1=C2C(C(C)C(OC2=O)=C)=C(C=O)C(O)=C1C,Phomopsilactone
10.1590/S0103-50532005000800029,Antifungal,Phomopsis cassiae (Valsaceae),Maues/AM,Microorganism isolated,http://nubbe.db/ChemicalCompound,"248,2313995","248,0684662","2,589999914","83,83200073",0.0,5.0,2.0,1.0,"213,8699951",OC1=C2C(C(C)C(OC2=O)=C)=C(C=O)C(O)=C1C,Phomopsilactone
10.1590/S0103-50532005000800029,Antifungal,Phomopsis cassiae (Valsaceae),Maues/AM,Microorganism isolated,http://nubbe.db/AromaticDerivative,"248,2313995","248,0684662","2,589999914","83,83200073",0.0,5.0,2.0,1.0,"213,8699951",OC1=C2C(C(C)C(OC2=O)=C)=C(C=O)C(O)=C1C,Phomopsilactone
10.1590/S0103-50532005000800029,Antifungal,Phomopsis cassiae (Valsaceae),Maues/AM,Microorganism isolated,http://nubbe.db/ChemicalSubstance,"248,2313995","248,0684662","2,589999914","83,83200073",0.0,5.0,2.0,1.0,"213,8699951",OC1=C2C(C(C)C(OC2=O)=C)=C(C=O)C(O)=C1C,Phomopsilactone
10.1590/S0103-50532005000800029,Cytotoxic,Phomopsis cassiae (Valsaceae),Maues/AM,Microorganism isolated,http://nubbe.db/Coumarin,"248,2313995","248,0684662","2,589999914","83,83200073",0.0,5.0,2.0,1.0,"213,8699951",OC1=C2C(C(C)C(OC2=O)=C)=C(C=O)C(O)=C1C,Phomopsilactone
10.1590/S0103-50532005000800029,Cytotoxic,Phomopsis cassiae (Valsaceae),Maues/AM,Microorganism isolated,http://nubbe.db/ChemicalCompound,"248,2313995","248,0684662","2,589999914","83,83200073",0.0,5.0,2.0,1.0,"213,8699951",OC1=C2C(C(C)C(OC2=O)=C)=C(C=O)C(O)=C1C,Phomopsilactone
